user_id,recs
77,"[8156610, 10457110, 908064, 13940278, 7147162, 10285141, 892531, 877498, 843898, 966143, 840102, 965821, 12781238, 971195, 1070538, 1121393, 14025461, 12984227, 9911484, 997988, 900586, 986760, 968417, 911470, 1043590, 5592772, 9396697, 1106523, 15801300, 972193, 855031, 1126899, 948670, 1003188, 1043563, 9912215, 9521787, 991205, 846554, 12781691, 1077430, 1134294, 981760, 9573206, 1029968, 5995692, 1137387, 962609, 972969, 6391497]"
78,"[1052325, 1013321, 953134, 849843, 1039627, 835098, 1010675, 966960, 12172240, 6773232, 13672224, 1124729, 950098, 952972, 820321, 1082185, 1096668, 15717116, 900453, 1085637, 10204824, 12731616, 12731632, 1003188, 9573206, 835634, 9420312, 896465, 12947679, 1003836, 1120085, 1077066, 895606, 847789, 995055, 978965, 1023027, 968932, 1074172, 896369, 7025047, 1094624, 1138189, 1048325, 1084331, 923746, 5995609, 976998, 1088835, 840361]"
79,"[839806, 5568297, 13910611, 965502, 17329070, 1083947, 828106, 845705, 883003, 6533889, 896862, 999858, 1035357, 8205731, 14050428, 883739, 1129822, 913598, 5978656, 995645, 1082185, 931079, 9368325, 5591939, 994685, 1083461, 849697, 918598, 13115968, 13213604, 6463724, 5569230, 1017890, 864741, 970725, 1061125, 918907, 878996, 906566, 1110843, 1135476, 1137320, 12384365, 9676947, 9676830, 942792, 5591538, 1070820, 1038721, 1120261]"
80,"[993638, 853124, 978129, 885441, 933067, 953561, 1029743, 901302, 986947, 970030, 1081177, 995785, 15972152, 15716684, 1106073, 942556, 993804, 1082185, 866211, 1132771, 13877096, 1003188, 919534, 883404, 971242, 969687, 844023, 993617, 12947679, 829138, 820291, 951971, 829823, 868147, 1038746, 13190153, 1098066, 5568378, 907418, 915874, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361]"
81,"[12781725, 878996, 1082185, 920308, 840361, 909894, 1096036, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177]"
82,"[819308, 1084036, 9297403, 12810464, 12599756, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208]"
83,"[5567259, 5568732, 6463445, 867138, 897125, 829722, 981760, 1065045, 960278, 7409680, 15682961, 900802, 994799, 892510, 962568, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249]"
84,"[1080601, 1000870, 883944, 5580793, 903529, 876256, 12731701, 1029743, 1123496, 849870, 889774, 828278, 1131713, 8358895, 1080414, 1082185, 5592931, 843339, 10355779, 1096810, 974688, 12810645, 1074172, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624]"
85,"[839419, 841309, 15716783, 8203851, 16100266, 1091158, 16100486, 958567, 1018298, 881443, 15596933, 16770135, 898829, 1082185, 819840, 897954, 945086, 1020682, 14025731, 1005902, 876795, 6602440, 1005861, 13213485, 1097280, 896862, 971096, 15686758, 15597066, 17104857, 943513, 1112592, 1074928, 933361, 1029372, 1026118, 946244, 1127732, 997309, 12172355, 938596, 5588582, 1139782, 1132343, 973594, 853904, 979746, 839753, 1022843, 1014977]"
86,"[13906634, 844179, 1005186, 823646, 9245106, 894236, 1009046, 910255, 1037863, 961554, 825180, 15597005, 1117616, 15512148, 866227, 1029743, 1086713, 1072576, 865026, 939097, 863505, 867668, 5564569, 866488, 1133018, 951590, 1048462, 5995778, 1032631, 1101174, 879689, 965331, 1116020, 5564199, 896292, 5995474, 9487340, 6391203, 1132464, 1054814, 1069306, 1048445, 16809593, 878996, 1082185, 6534178, 1029743, 995242, 1106523, 981760]"
87,"[5563774, 1018177, 5568447, 894503, 955240, 1028657, 950849, 10341708, 12811006, 976293, 6391089, 840495, 8068381, 15568874, 13381584, 1064207, 13073133, 1008820, 1030755, 13417954, 15597065, 13416358, 1005967, 924911, 1018364, 835223, 941427, 1048257, 1079528, 949653, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656]"
88,"[854405, 840587, 8090521, 9242091, 844179, 16829152, 888104, 831628, 888054, 10149688, 5978656, 862458, 1061417, 961554, 937789, 13842088, 964995, 10204487, 1015826, 12301405, 933278, 9188904, 931646, 1051622, 7025203, 908504, 968687, 1104205, 983096, 1104575, 12693102, 13909962, 13910730, 1082990, 994994, 843464, 13416299, 1086763, 6553330, 14111653, 1106390, 1129822, 1070820, 931324, 962568, 994799, 9527496, 1092835, 1082185, 860776]"
89,"[878910, 1055863, 956995, 9879409, 12781501, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208]"
90,"[914077, 955012, 856519, 1008546, 1018780, 1082185, 951761, 1069899, 862535, 840890, 947312, 1135552, 986912, 880438, 942299, 1035600, 1078652, 1088775, 6424464, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186]"
91,"[6534178, 14106445, 9446520, 9831557, 1029743, 910964, 962343, 13007507, 989275, 1000148, 913785, 1109014, 968882, 896923, 1075637, 854483, 1043128, 1024833, 1022097, 990814, 940804, 7433029, 1082185, 10285073, 1056746, 1126528, 873203, 859075, 1046339, 838637, 972342, 1128955, 1134732, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554]"
92,"[1070702, 1113111, 996114, 6552318, 869177, 1008316, 1126746, 1049822, 845208, 1001675, 1055646, 1096643, 932503, 1058997, 824005, 6396566, 6424447, 13133557, 848071, 1037863, 995785, 962568, 15630134, 899624, 9547021, 1051288, 10285141, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899]"
94,"[1108689, 994953, 12604267, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476]"
95,"[909972, 824605, 1054851, 1033707, 1088771, 10456623, 881788, 1053022, 917384, 9524291, 942762, 983584, 1090587, 1029743, 986382, 855716, 10456467, 13876348, 848049, 13876352, 13945288, 15573274, 1022152, 920070, 955456, 857283, 826385, 996851, 995242, 1016538, 821083, 923746, 1035843, 1044895, 1114765, 1127264, 12456347, 998424, 1024329, 1071171, 1087581, 1051741, 852540, 940731, 5585701, 883940, 10150016, 8090521, 8090519, 6534480]"
97,"[6533765, 1075368, 6534178, 12731430, 9213933, 927291, 844179, 1132036, 979707, 835618, 880888, 839162, 987562, 938139, 1131550, 1026118, 995785, 1055646, 891961, 886971, 982493, 997988, 1077285, 15452534, 1035136, 9297017, 1017896, 5582789, 5585727, 5586642, 5585635, 5584620, 5583547, 927191, 833025, 924804, 6979048, 1120443, 1043590, 921744, 883932, 13416783, 940095, 1094308, 1042907, 1115139, 10285373, 13115898, 1134810, 1021116]"
98,"[1053754, 16729415, 958601, 5995596, 1070820, 1012913, 1053985, 847241, 902396, 9859133, 15452607, 1091858, 838097, 15972298, 877498, 1128647, 838733, 1018278, 1137483, 885321, 1082185, 12810645, 909714, 15452883, 9707078, 1089457, 987615, 888210, 886996, 942088, 879948, 13910573, 851057, 978974, 12263841, 961447, 961313, 960984, 840361, 940631, 12262955, 913202, 7440663, 9526430, 12670071, 953104, 928049, 15973289, 1049661, 943137]"
99,"[922651, 12782182, 1020962, 979022, 885307, 17104598, 1118244, 12811993, 12301100, 1062966, 9878622, 1020404, 9705473, 7168286, 878775, 999563, 942341, 916487, 7154535, 15927049, 12781498, 1098066, 1073150, 1036501, 1005609, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075]"
101,"[1082185, 1131713, 839818, 1079987, 870547, 12731432, 970605, 1106523, 12811993, 1079820, 5568489, 994262, 865026, 6534178, 1125199, 1019078, 5569845, 929410, 6534480, 6533236, 1124507, 5978648, 909894, 1026094, 866227, 6533765, 5569230, 5569471, 910309, 1118533, 862349, 13416351, 7409880, 822936, 1112560, 1013321, 887138, 1013187, 973861, 986760, 1136237, 12524925, 954363, 852864, 914190, 828143, 1071343, 1072576, 833870, 1121360]"
103,"[12301404, 839147, 997096, 1024629, 908531, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208]"
104,"[955258, 837569, 844179, 851066, 1069506, 1039975, 1062128, 17104661, 1016302, 995242, 1098844, 7025250, 928959, 1137387, 1008787, 901470, 882604, 12301109, 930955, 845774, 961554, 1024306, 916588, 5569230, 1066882, 15596469, 839683, 938478, 1071554, 839238, 15597019, 837098, 1068093, 9802529, 1112212, 1035121, 978913, 984491, 986121, 986393, 1021108, 995303, 1000672, 833465, 843304, 1115874, 890802, 861341, 862283, 870128]"
105,"[981086, 880460, 10250438, 1005186, 1135476, 1139830, 1021152, 1134454, 845705, 923746, 1038217, 937845, 10149761, 913794, 845262, 907014, 1077555, 900370, 9837807, 1015731, 1125199, 969836, 845774, 1119761, 12302069, 12810393, 6534074, 854405, 1131047, 8019649, 10251745, 818996, 6391381, 1077410, 7025326, 7025250, 15571171, 8067128, 982955, 1017201, 1004906, 992786, 850614, 9836903, 1043095, 13417502, 848561, 961554, 13512060, 1096727]"
106,"[959623, 892978, 7168293, 1025911, 9835265, 976065, 1000586, 942556, 1070076, 1123460, 962568, 1071325, 1032060, 1126252, 876907, 1044759, 961620, 1048833, 1082185, 985999, 995785, 916122, 9858622, 1071277, 963036, 985579, 1003600, 12731436, 1026586, 5563693, 1077951, 998444, 862349, 12171656, 13876835, 8090509, 1109014, 845208, 976214, 1135971, 941198, 1049253, 1005274, 1104604, 979707, 861792, 1041259, 1013093, 12301051, 849809]"
108,"[865392, 902037, 13213563, 13213342, 996123, 920041, 828114, 977854, 960170, 5566752, 970158, 16809431, 863802, 1102456, 1113141, 1135476, 962274, 1091507, 1022254, 1011457, 1060418, 1082185, 1127831, 12263265, 1009046, 1074362, 9553048, 9553335, 836762, 941734, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656]"
109,"[840361, 847521, 907014, 916122, 10456346, 862682, 927265, 1070803, 1103975, 1082185, 1003629, 880150, 1089025, 15571171, 825343, 868971, 889731, 1058997, 955075, 1125891, 830795, 829323, 953476, 822346, 1139058, 872461, 1076366, 1040935, 9527593, 10456370, 15717071, 1041984, 961554, 986947, 919535, 1097418, 9836460, 915987, 832001, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746]"
110,"[1135476, 13511493, 948086, 17330255, 928749, 900697, 1046465, 977654, 9832160, 1075707, 1044655, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531]"
111,"[6424050, 1117548, 13381648, 6555395, 916122, 16096969, 1106198, 1130832, 1037943, 943513, 13130949, 15972518, 827024, 1079338, 969974, 840601, 1058997, 926900, 831470, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186]"
112,"[1087966, 1105615, 846830, 1065941, 958700, 952376, 964106, 9932248, 5566697, 8181552, 835280, 9836752, 857262, 844697, 933835, 1136257, 5572133, 6978916, 6534178, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186]"
113,"[997663, 16097195, 15972140, 874972, 14050434, 1057968, 13911584, 1061161, 12263687, 8090440, 943320, 9677366, 1124551, 1015785, 1070723, 916122, 1127313, 15626906, 1118330, 848270, 917384, 15831452, 9368228, 867330, 1090291, 981686, 13910907, 957521, 1098844, 970202, 934399, 7410348, 10121616, 1042907, 16058731, 10141610, 977900, 7466845, 1131321, 13115161, 14025315, 987480, 13877226, 1015597, 1116005, 12811006, 1051527, 5978656, 985062, 8119000]"
114,"[916122, 1108296, 1064299, 5568489, 9296795, 1107973, 1087851, 917438, 5585735, 845319, 919596, 1134161, 9522453, 13512668, 1090410, 904812, 935770, 1004457, 1029743, 823721, 970710, 5585635, 16219167, 883404, 823915, 833715, 1015597, 1005820, 13417048, 13417846, 6443332, 949510, 829456, 968214, 1022654, 1127863, 1033887, 6391148, 870403, 889994, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361]"
115,"[15972020, 8119063, 897733, 1089687, 989275, 944929, 10121921, 849120, 13910823, 862884, 970152, 1031447, 1110721, 852600, 941797, 829323, 912451, 851287, 1021324, 9521860, 1027168, 924531, 1018007, 9837375, 1139786, 1090931, 930390, 973086, 5583349, 938980, 858597, 1030232, 15596657, 17329143, 9527184, 978879, 913210, 12605498, 10204393, 1038721, 13987153, 13986663, 5568869, 5568789, 10456180, 15596488, 12301268, 9827666, 9827565, 1120559]"
116,"[959856, 5569230, 5569471, 1089381, 979707, 1037863, 938700, 1013321, 1071939, 851226, 889774, 1110142, 1111927, 914190, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997]"
117,"[934639, 920002, 8290587, 976065, 899682, 1082185, 979707, 1041796, 1052912, 16058672, 1056651, 1119761, 1036743, 992542, 1125948, 1029737, 1015612, 973693, 951590, 882496, 873627, 852182, 862349, 910439, 1123621, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075]"
118,"[984861, 973916, 1036658, 966014, 1027168, 13911564, 1091793, 909268, 1082185, 860776, 995785, 1098844, 7168996, 1135476, 9803601, 1030182, 831863, 1135045, 1074274, 902961, 878157, 835424, 1085762, 959022, 918335, 1006184, 1100125, 1117537, 939346, 1058997, 1083230, 15830202, 1003178, 877337, 935968, 875638, 5995596, 856788, 966695, 862308, 1054945, 835864, 915617, 1083043, 856922, 1135460, 943858, 905459, 1048893, 849843]"
119,"[908846, 13510934, 16809659, 16809488, 16809393, 1043128, 1042438, 935908, 845715, 1104405, 825180, 993514, 7166865, 1079414, 976199, 970834, 845208, 960551, 932182, 840102, 975974, 12301404, 5568197, 13115810, 15863737, 13095622, 869728, 1001266, 979792, 15573378, 1002850, 877803, 1032856, 990865, 10285144, 1076056, 948232, 861272, 15596542, 1136397, 8293382, 983858, 995639, 825625, 862434, 847738, 1118600, 1134161, 15716675, 1113651]"
120,"[1007136, 1082311, 7166839, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476]"
121,"[8090537, 6533765, 1029743, 6534178, 899624, 847982, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349]"
122,"[870547, 940947, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690]"
123,"[12946257, 1029743, 8090532, 979022, 869755, 1065955, 1081944, 1007191, 1100856, 849843, 890610, 1031864, 1007512, 1044078, 1005186, 1083840, 13506200, 1020682, 993466, 896617, 1009969, 981760, 1056509, 1032950, 1130763, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075]"
124,"[985808, 957063, 850562, 892531, 15596389, 15596469, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349]"
